restaurant_id,restaurant_name,tier,honest_merchant,day_of_week,hour_of_day,order_time,actual_ready_time,for_button_time,rider_arrival_time,pos_ticket_cleared_time,base_kpt_minutes,true_kpt_minutes,hidden_load,rider_present_at_press,merchant_bias_offset_min,naive_kpt_estimate,acceptance_latency_seconds,zomato_concurrent_orders,local_foot_traffic_index,competitor_platform_orders,actual_rider_wait_minutes,naive_kpt_error
R005,Taste of Bengal,T3,True,6,8,2025-01-19 08:28:40,2025-01-19 09:05:14.560000000,2025-01-19 09:04:52.120127,2025-01-19 09:03:59.852803,2025-01-19 09:04:15.890578,32,36.576,2.225,False,0.16,35.331,24.62,1,73.15,4,1.245,1.245
R005,Taste of Bengal,T3,True,6,8,2025-01-19 08:49:37,2025-01-19 09:21:04.840000000,2025-01-19 09:20:24.450071,2025-01-19 09:23:47.547060,2025-01-19 09:21:12.941008,32,31.464,0.0,False,0.16,34.176,15.9,0,74.31,0,0.0,2.712
R005,Taste of Bengal,T3,True,6,9,2025-01-19 09:29:05,2025-01-19 10:07:56.900000000,2025-01-19 10:06:16.219671,2025-01-19 10:01:47.246458,2025-01-19 10:07:20.469376,32,38.865,4.306,False,0.16,32.704,39.72,0,55.94,4,6.161,6.161
R005,Taste of Bengal,T3,True,6,10,2025-01-19 10:44:41,2025-01-19 11:16:19.700000000,2025-01-19 11:19:55.064523,2025-01-19 11:19:04.064703,2025-01-19 11:20:40.438551,32,31.645,0.0,False,0.16,34.384,19.26,0,44.82,0,0.0,2.739
R005,Taste of Bengal,T3,True,6,12,2025-01-19 12:33:45,2025-01-19 13:16:28.980000000,2025-01-19 13:17:49.450927,2025-01-19 13:07:32.781380,2025-01-19 13:17:46.589753,32,42.733,7.437,False,0.16,33.796,45.11,0,100.0,4,8.937,8.937
R005,Taste of Bengal,T3,True,6,13,2025-01-19 13:11:29,2025-01-19 13:57:41.900000000,2025-01-19 13:58:17.483789,2025-01-19 13:44:19.987943,2025-01-19 13:56:51.729712,32,46.215,9.887,False,0.16,32.85,58.11,0,84.15,5,13.365,13.365
R005,Taste of Bengal,T3,True,6,13,2025-01-19 13:46:32,2025-01-19 14:25:31.460000000,2025-01-19 14:25:35.936324,2025-01-19 14:24:25.953234,2025-01-19 14:25:53.594507,32,38.991,4.727,False,0.16,37.899,37.32,0,80.3,4,1.092,1.092
R005,Taste of Bengal,T3,True,6,17,2025-01-19 17:45:57,2025-01-19 18:22:10.080000000,2025-01-19 18:23:27.198730,2025-01-19 18:18:47.952307,2025-01-19 18:23:45.050262,32,36.218,2.884,False,0.16,32.849,31.35,0,56.78,4,3.369,3.369
R005,Taste of Bengal,T3,True,6,19,2025-01-19 19:07:05,2025-01-19 19:46:14.840000000,2025-01-19 19:44:36.044296,2025-01-19 19:42:55.465106,2025-01-19 19:45:19.436158,32,39.164,4.177,False,0.16,35.841,35.95,0,97.39,2,3.323,3.323
R005,Taste of Bengal,T3,True,6,21,2025-01-19 21:50:10,2025-01-19 22:31:31.120000000,2025-01-19 22:31:27.033287,2025-01-19 22:26:45.103617,2025-01-19 22:33:49.808989,32,41.352,6.288,False,0.16,36.585,45.0,0,75.16,7,4.767,4.767
R005,Taste of Bengal,T3,True,6,22,2025-01-19 22:44:34,2025-01-19 23:24:13.240000000,2025-01-19 23:24:26.880340,2025-01-19 23:15:41.492605,2025-01-19 23:20:10.022826,32,39.654,4.398,False,0.16,31.125,45.01,0,47.07,0,8.529,8.529
R005,Taste of Bengal,T3,True,0,12,2025-01-20 12:49:10,2025-01-20 13:32:07.420000000,2025-01-20 13:34:09.770334,2025-01-20 13:21:03.095339,2025-01-20 13:35:03.321965,32,42.957,7.412,False,0.16,31.885,51.97,0,80.31,3,11.072,11.072
R005,Taste of Bengal,T3,True,0,12,2025-01-20 12:49:28,2025-01-20 13:31:52.780000000,2025-01-20 13:27:17.241001,2025-01-20 13:19:42.821663,2025-01-20 13:26:50.232141,32,42.413,6.366,False,0.16,30.247,46.51,1,69.24,3,12.166,12.166
R005,Taste of Bengal,T3,True,0,18,2025-01-20 18:09:10,2025-01-20 18:43:16.300000000,2025-01-20 18:43:34.343894,2025-01-20 18:39:36.409350,2025-01-20 18:45:02.182507,32,34.105,1.738,False,0.16,30.44,22.65,0,60.22,0,3.665,3.665
R005,Taste of Bengal,T3,True,0,19,2025-01-20 19:26:19,2025-01-20 20:07:08.380000000,2025-01-20 20:10:19.474441,2025-01-20 20:03:49.035880,2025-01-20 20:07:28.242849,32,40.823,5.957,False,0.16,37.501,33.83,0,88.48,5,3.322,3.322
R005,Taste of Bengal,T3,True,0,19,2025-01-20 19:32:39,2025-01-20 20:13:42.240000000,2025-01-20 20:13:33.816127,2025-01-20 19:58:59.721076,2025-01-20 20:12:47.074017,32,41.054,6.259,False,0.16,26.345,46.54,1,76.1,3,14.709,14.709
R005,Taste of Bengal,T3,True,0,21,2025-01-20 21:11:49,2025-01-20 21:52:27.100000000,2025-01-20 21:51:34.325846,2025-01-20 21:36:40.029408,2025-01-20 21:55:19.393017,32,40.635,6.185,False,0.16,24.85,48.61,0,64.06,5,15.785,15.785
R005,Taste of Bengal,T3,True,0,21,2025-01-20 21:36:55,2025-01-20 22:18:20.560000000,2025-01-20 22:15:43.656737,2025-01-20 22:08:55.158658,2025-01-20 22:14:38.465136,32,41.426,6.04,False,0.16,32.003,43.93,0,52.11,1,9.423,9.423
R005,Taste of Bengal,T3,True,0,22,2025-01-20 22:24:35,2025-01-20 23:09:09.139999999,2025-01-20 23:11:08.926364,2025-01-20 23:00:10.165001,2025-01-20 23:10:49.572130,32,44.569,7.528,False,0.16,35.586,54.39,0,34.3,5,8.983,8.983
R005,Taste of Bengal,T3,True,1,8,2025-01-21 08:12:00,2025-01-21 08:56:31.320000000,2025-01-21 08:58:31.913282,2025-01-21 08:50:58.194024,2025-01-21 08:58:46.162638,32,44.522,8.571,False,0.16,38.97,51.14,0,64.72,8,5.552,5.552
R005,Taste of Bengal,T3,True,1,13,2025-01-21 13:54:31,2025-01-21 14:37:11.500000000,2025-01-21 14:36:50.665439,2025-01-21 14:27:05.607269,2025-01-21 14:38:02.140355,32,42.675,6.835,False,0.16,32.577,52.32,0,62.07,3,10.098,10.098
R005,Taste of Bengal,T3,True,1,15,2025-01-21 15:00:38,2025-01-21 15:34:31.340000000,2025-01-21 15:36:01.338548,2025-01-21 15:33:08.008612,2025-01-21 15:35:50.860113,32,33.889,1.491,False,0.16,32.5,27.27,0,37.9,1,1.389,1.389
R005,Taste of Bengal,T3,True,1,17,2025-01-21 17:07:57,2025-01-21 17:46:19.680000000,2025-01-21 17:46:36.906132,2025-01-21 17:41:36.623521,2025-01-21 17:46:16.792958,32,38.378,4.417,False,0.16,33.66,22.9,0,32.88,3,4.718,4.718
R005,Taste of Bengal,T3,True,1,17,2025-01-21 17:16:00,2025-01-21 17:50:14.760000000,2025-01-21 17:50:11.561376,2025-01-21 17:44:33.409968,2025-01-21 17:49:50.403268,32,34.246,0.849,False,0.16,28.557,31.16,1,33.88,1,5.689,5.689
R005,Taste of Bengal,T3,True,1,21,2025-01-21 21:15:13,2025-01-21 21:54:38.560000000,2025-01-21 21:55:26.943277,2025-01-21 21:50:38.057209,2025-01-21 21:55:37.690748,32,39.426,5.369,False,0.16,35.418,43.49,0,61.68,3,4.008,4.008
R005,Taste of Bengal,T3,True,2,0,2025-01-22 00:56:35,2025-01-22 01:38:43.340000000,2025-01-22 01:39:39.585353,2025-01-22 01:34:54.897638,2025-01-22 01:37:54.602928,32,42.139,6.471,False,0.16,38.332,45.46,0,7.12,7,3.807,3.807
R005,Taste of Bengal,T3,True,2,4,2025-01-22 04:36:53,2025-01-22 05:16:27.860000000,2025-01-22 05:13:49.353028,2025-01-22 05:09:19.530142,2025-01-22 05:14:08.674692,32,39.581,4.588,False,0.16,32.442,36.78,0,0.0,1,7.139,7.139
R005,Taste of Bengal,T3,True,2,7,2025-01-22 07:06:26,2025-01-22 07:47:50.900000000,2025-01-22 07:45:30.840466,2025-01-22 07:41:16.332278,2025-01-22 07:44:45.463306,32,41.415,6.301,False,0.16,34.839,40.85,0,36.95,5,6.576,6.576
R005,Taste of Bengal,T3,True,2,9,2025-01-22 09:03:41,2025-01-22 09:37:38.660000000,2025-01-22 09:36:51.116505,2025-01-22 09:37:39.763894,2025-01-22 09:36:51.726691,32,33.961,1.314,False,0.16,33.979,30.84,0,50.09,0,0.0,0.018
R005,Taste of Bengal,T3,True,2,11,2025-01-22 11:40:35,2025-01-22 12:12:38.060000000,2025-01-22 12:17:19.743513,2025-01-22 12:09:36.295661,2025-01-22 12:17:45.610091,32,32.051,0.956,False,0.16,29.022,22.12,0,38.11,1,3.029,3.029
R005,Taste of Bengal,T3,True,2,12,2025-01-22 12:09:54,2025-01-22 12:49:17.880000000,2025-01-22 12:47:19.225754,2025-01-22 12:45:05.495810,2025-01-22 12:48:18.957220,32,39.398,4.956,False,0.16,35.192,44.05,0,70.12,2,4.206,4.206
R005,Taste of Bengal,T3,True,2,13,2025-01-22 13:38:38,2025-01-22 14:18:34.520000000,2025-01-22 14:19:47.006785,2025-01-22 14:11:48.298859,2025-01-22 14:20:08.216634,32,39.942,5.404,False,0.16,33.172,42.57,0,65.86,3,6.77,6.77
R005,Taste of Bengal,T3,True,2,17,2025-01-22 17:21:58,2025-01-22 17:57:10.840000000,2025-01-22 17:55:39.989118,2025-01-22 17:52:04.201367,2025-01-22 17:57:33.093859,32,35.214,2.573,False,0.16,30.103,29.9,0,44.75,0,5.111,5.111
R005,Taste of Bengal,T3,True,2,18,2025-01-22 18:29:26,2025-01-22 19:05:14.960000000,2025-01-22 19:06:18.917019,2025-01-22 18:59:13.248953,2025-01-22 19:05:13.439544,32,35.816,2.221,False,0.16,29.787,22.43,0,55.08,0,6.029,6.029
R005,Taste of Bengal,T3,True,2,20,2025-01-22 20:13:03,2025-01-22 20:51:57.720000000,2025-01-22 20:52:04.625745,2025-01-22 20:44:22.940562,2025-01-22 20:54:04.574907,32,38.912,5.167,False,0.16,31.332,36.23,0,65.29,7,7.58,7.58
R005,Taste of Bengal,T3,True,2,23,2025-01-22 23:10:43,2025-01-22 23:48:07.660000000,2025-01-22 23:45:22.798884,2025-01-22 23:40:22.351107,2025-01-22 23:45:31.384041,32,37.411,3.34,False,0.16,29.656,32.8,0,13.86,2,7.755,7.755
R005,Taste of Bengal,T3,True,3,7,2025-01-23 07:19:20,2025-01-23 07:59:39.140000000,2025-01-23 07:59:36.764821,2025-01-23 07:54:18.636592,2025-01-23 08:00:01.246675,32,40.319,5.638,False,0.16,34.977,38.61,0,36.03,3,5.342,5.342
R005,Taste of Bengal,T3,True,3,9,2025-01-23 09:29:47,2025-01-23 10:05:37.400000000,2025-01-23 10:03:59.648322,2025-01-23 09:58:11.115825,2025-01-23 10:03:15.114198,32,35.84,1.969,False,0.16,28.402,27.38,0,48.09,3,7.438,7.438
R005,Taste of Bengal,T3,True,3,12,2025-01-23 12:24:52,2025-01-23 12:59:07.240000000,2025-01-23 12:59:47.375186,2025-01-23 12:58:21.348119,2025-01-23 12:57:41.003538,32,34.254,0.9,False,0.16,33.489,19.66,0,61.03,0,0.765,0.765
R005,Taste of Bengal,T3,True,3,16,2025-01-23 16:59:02,2025-01-23 17:34:16.160000000,2025-01-23 17:34:02.922301,2025-01-23 17:25:45.641600,2025-01-23 17:33:37.446092,32,35.236,1.843,False,0.16,26.727,32.4,0,26.09,5,8.509,8.509
R005,Taste of Bengal,T3,True,3,17,2025-01-23 17:44:44,2025-01-23 18:27:17.300000000,2025-01-23 18:25:47.486377,2025-01-23 18:15:46.773227,2025-01-23 18:26:30.903333,32,42.555,6.525,False,0.16,31.046,43.31,0,33.62,7,11.509,11.509
R005,Taste of Bengal,T3,True,3,17,2025-01-23 17:50:35,2025-01-23 18:27:35.960000000,2025-01-23 18:25:07.242748,2025-01-23 18:21:14.496245,2025-01-23 18:23:28.469150,32,37.016,2.69,False,0.16,30.658,37.62,1,33.87,1,6.358,6.358
R005,Taste of Bengal,T3,True,4,7,2025-01-24 07:30:08,2025-01-24 08:08:09.860000000,2025-01-24 08:08:09.197951,2025-01-24 08:05:39.693714,2025-01-24 08:09:30.540503,32,38.031,3.387,False,0.16,35.528,34.35,0,39.43,1,2.503,2.503
R005,Taste of Bengal,T3,True,4,8,2025-01-24 08:55:17,2025-01-24 09:27:05.720000000,2025-01-24 09:27:41.635118,2025-01-24 09:27:01.925048,2025-01-24 09:27:54.592478,32,31.812,0.0,False,0.16,31.749,23.82,0,49.23,0,0.063,0.063
R005,Taste of Bengal,T3,True,4,19,2025-01-24 19:53:35,2025-01-24 20:37:40.280000000,2025-01-24 20:35:56.090132,2025-01-24 20:31:04.316723,2025-01-24 20:34:01.108700,32,44.088,7.802,False,0.16,37.489,51.94,0,83.31,2,6.599,6.599
R005,Taste of Bengal,T3,True,5,8,2025-01-25 08:46:40,2025-01-25 09:22:09.160000000,2025-01-25 09:25:22.109421,2025-01-25 09:16:11.383741,2025-01-25 09:26:02.812383,32,35.486,2.22,False,0.16,29.523,31.07,0,67.52,4,5.963,5.963
R005,Taste of Bengal,T3,True,5,13,2025-01-25 13:54:20,2025-01-25 14:32:12.860000000,2025-01-25 14:31:16.295905,2025-01-25 14:26:48.463761,2025-01-25 14:31:12.644776,32,37.881,3.74,False,0.16,32.474,35.46,0,76.74,3,5.407,5.407
R005,Taste of Bengal,T3,True,5,15,2025-01-25 15:05:30,2025-01-25 15:37:08.100000000,2025-01-25 15:41:22.092911,2025-01-25 15:40:40.059841,2025-01-25 15:39:06.871413,32,31.635,0.0,False,0.16,35.168,12.06,0,49.33,0,0.0,3.533
R005,Taste of Bengal,T3,True,5,15,2025-01-25 15:33:13,2025-01-25 16:04:58.420000000,2025-01-25 16:10:05.819845,2025-01-25 16:07:09.216516,2025-01-25 16:09:37.896110,32,31.757,0.0,False,0.16,33.937,19.09,0,47.7,0,0.0,2.18
R005,Taste of Bengal,T3,True,5,19,2025-01-25 19:38:59,2025-01-25 20:15:10.160000000,2025-01-25 20:14:59.007215,2025-01-25 20:11:35.599068,2025-01-25 20:13:16.498940,32,36.186,2.787,False,0.16,32.61,30.22,0,100.0,3,3.576,3.576
R005,Taste of Bengal,T3,True,5,19,2025-01-25 19:39:03,2025-01-25 20:22:37.139999999,2025-01-25 20:21:27.302975,2025-01-25 20:16:01.823495,2025-01-25 20:20:12.437440,32,43.569,7.154,False,0.16,36.98,54.84,1,100.0,5,6.589,6.589
R005,Taste of Bengal,T3,True,5,20,2025-01-25 20:45:18,2025-01-25 21:27:55.560000000,2025-01-25 21:26:48.536343,2025-01-25 21:12:32.537083,2025-01-25 21:27:32.901027,32,42.626,6.882,False,0.16,27.242,54.63,0,91.42,8,15.384,15.384
R005,Taste of Bengal,T3,True,6,11,2025-01-26 11:12:00,2025-01-26 11:44:11.400000000,2025-01-26 11:43:48.324472,2025-01-26 11:45:51.065478,2025-01-26 11:43:14.463239,32,32.19,0.0,False,0.16,33.851,27.6,0,44.3,1,0.0,1.661
R005,Taste of Bengal,T3,True,6,14,2025-01-26 14:46:40,2025-01-26 15:29:35.740000000,2025-01-26 15:33:17.578764,2025-01-26 15:20:47.597231,2025-01-26 15:33:39.533699,32,42.929,7.533,False,0.16,34.127,54.75,0,50.12,7,8.802,8.802
R005,Taste of Bengal,T3,True,6,14,2025-01-26 14:51:11,2025-01-26 15:37:59.600000000,2025-01-26 15:37:26.100746,2025-01-26 15:22:23.195313,2025-01-26 15:36:49.553250,32,46.81,9.609,False,0.16,31.203,61.19,1,49.57,6,15.607,15.607
R005,Taste of Bengal,T3,True,6,15,2025-01-26 15:39:22,2025-01-26 16:11:23.860000000,2025-01-26 16:11:33.443119,2025-01-26 16:14:55.920374,2025-01-26 16:11:30.444912,32,32.031,0.0,False,0.16,35.565,14.14,0,37.71,1,0.0,3.534
R005,Taste of Bengal,T3,True,6,21,2025-01-26 21:14:45,2025-01-26 21:57:21.780000000,2025-01-26 21:58:43.223661,2025-01-26 21:47:45.193916,2025-01-26 21:58:57.283480,32,42.613,7.103,False,0.16,33.003,53.38,0,72.1,5,9.61,9.61
R005,Taste of Bengal,T3,True,6,21,2025-01-26 21:39:36,2025-01-26 22:18:50.520000000,2025-01-26 22:23:29.941201,2025-01-26 22:14:38.248439,2025-01-26 22:22:59.142339,32,39.242,5.704,False,0.16,35.037,46.39,0,74.6,4,4.205,4.205
R005,Taste of Bengal,T3,True,0,2,2025-01-27 02:40:50,2025-01-27 03:22:55.640000000,2025-01-27 03:23:34.523983,2025-01-27 03:10:21.171923,2025-01-27 03:22:40.056736,32,42.094,6.686,False,0.16,29.52,56.07,0,7.93,6,12.574,12.574
R005,Taste of Bengal,T3,True,0,8,2025-01-27 08:54:13,2025-01-27 09:32:28.540000000,2025-01-27 09:32:28.700435,2025-01-27 09:24:36.028936,2025-01-27 09:33:52.878848,32,38.259,4.034,False,0.16,30.384,38.43,0,57.49,2,7.875,7.875
R005,Taste of Bengal,T3,True,0,20,2025-01-27 20:26:26,2025-01-27 21:09:27.920000000,2025-01-27 21:10:24.092933,2025-01-27 20:59:30.741508,2025-01-27 21:12:14.482416,32,43.032,7.111,False,0.16,33.079,47.54,0,67.51,1,9.953,9.953
R005,Taste of Bengal,T3,True,1,12,2025-01-28 12:35:51,2025-01-28 13:21:29.820000000,2025-01-28 13:21:51.520235,2025-01-28 13:09:29.809500,2025-01-28 13:22:48.597126,32,45.647,9.016,False,0.16,33.647,59.75,0,66.51,8,12.0,12.0
R005,Taste of Bengal,T3,True,1,18,2025-01-28 18:00:40,2025-01-28 18:36:06.760000000,2025-01-28 18:34:20.576265,2025-01-28 18:31:51.101538,2025-01-28 18:35:44.600071,32,35.446,2.317,False,0.16,31.185,32.24,0,51.13,3,4.261,4.261
R005,Taste of Bengal,T3,True,2,7,2025-01-29 07:19:32,2025-01-29 07:59:27.440000000,2025-01-29 08:04:02.174663,2025-01-29 07:52:01.293001,2025-01-29 08:02:14.669934,32,39.924,5.372,False,0.16,32.488,48.87,0,35.54,2,7.436,7.436
R005,Taste of Bengal,T3,True,2,8,2025-01-29 08:21:21,2025-01-29 08:59:52.980000000,2025-01-29 08:58:46.535153,2025-01-29 08:55:32.505261,2025-01-29 09:00:33.866900,32,38.533,3.62,False,0.16,34.192,37.34,0,50.22,1,4.341,4.341
R005,Taste of Bengal,T3,True,2,13,2025-01-29 13:36:39,2025-01-29 14:22:40.320000000,2025-01-29 14:22:19.426754,2025-01-29 14:01:44.531447,2025-01-29 14:18:29.975623,32,46.022,9.527,False,0.16,25.092,58.78,0,73.66,5,20.93,20.93
R005,Taste of Bengal,T3,True,2,16,2025-01-29 16:49:00,2025-01-29 17:20:56.340000000,2025-01-29 17:20:26.776726,2025-01-29 17:18:58.174188,2025-01-29 17:19:30.477237,32,31.939,0.0,False,0.16,29.97,20.14,0,27.92,0,1.969,1.969
R005,Taste of Bengal,T3,True,2,19,2025-01-29 19:16:50,2025-01-29 19:53:26.900000000,2025-01-29 19:52:20.928830,2025-01-29 19:46:50.298762,2025-01-29 19:53:07.993896,32,36.615,3.232,False,0.16,30.005,33.27,0,80.14,1,6.61,6.61
R005,Taste of Bengal,T3,True,3,20,2025-01-30 20:12:21,2025-01-30 20:53:47.040000000,2025-01-30 20:53:20.908331,2025-01-30 20:41:15.547287,2025-01-30 20:55:30.734047,32,41.434,6.657,False,0.16,28.909,41.95,0,73.69,4,12.525,12.525
R005,Taste of Bengal,T3,True,3,20,2025-01-30 20:59:43,2025-01-30 21:38:12.640000000,2025-01-30 21:40:53.850739,2025-01-30 21:35:30.430191,2025-01-30 21:40:44.393126,32,38.494,4.131,False,0.16,35.791,38.99,0,68.35,3,2.703,2.703
R006,Southern Spice,T3,False,2,7,2025-01-01 07:09:17,2025-01-01 07:41:13.460000000,2025-01-01 07:45:41.093157,2025-01-01 07:45:23.093157,2025-01-01 07:41:05.359186,28,31.941,2.992,False,8.7,36.102,40.66,0,44.01,3,0.0,4.161
R006,Southern Spice,T3,False,2,12,2025-01-01 12:24:40,2025-01-01 12:59:46.180000000,2025-01-01 13:05:15.451989,2025-01-01 13:03:52.451989,2025-01-01 12:57:28.273841,28,35.103,4.668,False,8.7,39.208,41.52,0,79.48,1,0.0,4.105
R006,Southern Spice,T3,False,2,12,2025-01-01 12:46:43,2025-01-01 13:25:27.760000000,2025-01-01 13:26:47.334985,2025-01-01 13:25:52.334985,2025-01-01 13:23:09.036006,28,38.746,6.868,False,8.7,39.156,49.17,0,86.81,6,0.0,0.41
R006,Southern Spice,T3,False,2,14,2025-01-01 14:40:29,2025-01-01 15:20:12.800000000,2025-01-01 15:22:40.468173,2025-01-01 15:15:46.453688,2025-01-01 15:21:46.099591,28,39.73,8.115,True,8.7,35.291,45.61,0,53.76,3,4.439,4.439
R006,Southern Spice,T3,False,2,16,2025-01-01 16:01:13,2025-01-01 16:31:25.420000000,2025-01-01 16:34:45.320781,2025-01-01 16:32:04.893532,2025-01-01 16:35:53.244432,28,30.207,1.748,True,8.7,30.865,28.96,0,28.94,2,0.0,0.658
R006,Southern Spice,T3,False,2,18,2025-01-01 18:51:58,2025-01-01 19:29:01.480000000,2025-01-01 19:30:55.211009,2025-01-01 19:29:55.211009,2025-01-01 19:28:15.698751,28,37.058,5.546,True,8.7,37.954,34.34,0,63.87,5,0.0,0.896
R006,Southern Spice,T3,False,2,21,2025-01-01 21:03:53,2025-01-01 21:38:49.040000000,2025-01-01 21:41:52.265966,2025-01-01 21:40:31.265966,2025-01-01 21:37:53.374780,28,34.934,4.164,False,8.7,36.638,35.52,0,59.22,5,0.0,1.704
R006,Southern Spice,T3,False,2,21,2025-01-01 21:29:50,2025-01-01 22:06:01.460000000,2025-01-01 22:10:07.254870,2025-01-01 22:09:00.254870,2025-01-01 22:08:11.225287,28,36.191,5.542,False,8.7,39.171,36.37,0,63.04,3,0.0,2.98
R006,Southern Spice,T3,False,2,21,2025-01-01 21:51:02,2025-01-01 22:33:33.320000000,2025-01-01 22:32:36.221503,2025-01-01 22:28:06.950360,2025-01-01 22:33:16.791385,28,42.522,9.413,True,8.7,37.083,63.2,0,67.82,9,5.439,5.439
R006,Southern Spice,T3,False,3,14,2025-01-02 14:15:23,2025-01-02 14:50:04.760000000,2025-01-02 14:50:44.576364,2025-01-02 14:49:32.576364,2025-01-02 14:46:49.227613,28,34.696,4.432,False,8.7,34.16,36.56,0,52.11,4,0.536,0.536
R006,Southern Spice,T3,False,3,16,2025-01-02 16:24:11,2025-01-02 16:56:53.780000000,2025-01-02 16:59:27.633150,2025-01-02 16:58:58.633150,2025-01-02 16:55:21.609883,28,32.713,4.133,True,8.7,34.794,40.74,0,32.23,2,0.0,2.081
R006,Southern Spice,T3,False,3,19,2025-01-02 19:17:26,2025-01-02 19:54:03.440000000,2025-01-02 19:53:48.085945,2025-01-02 19:51:34.761388,2025-01-02 19:53:09.480003,28,36.624,5.027,True,8.7,34.146,46.44,0,94.37,2,2.478,2.478
R006,Southern Spice,T3,False,3,20,2025-01-02 20:48:19,2025-01-02 21:24:22.300000000,2025-01-02 21:24:16.645931,2025-01-02 21:21:55.891142,2025-01-02 21:21:50.738150,28,36.055,5.429,True,8.7,33.615,43.13,0,81.84,3,2.44,2.44
R006,Southern Spice,T3,False,4,9,2025-01-03 09:19:11,2025-01-03 09:54:04.100000000,2025-01-03 09:55:08.023631,2025-01-03 09:54:39.023631,2025-01-03 09:52:26.220362,28,34.885,4.271,False,8.7,35.467,32.08,0,57.64,1,0.0,0.582
R006,Southern Spice,T3,False,4,9,2025-01-03 09:59:30,2025-01-03 10:30:10.740000000,2025-01-03 10:38:49.774124,2025-01-03 10:37:27.774124,2025-01-03 10:32:01.105042,28,30.679,1.144,False,8.7,37.963,24.86,0,47.81,3,0.0,7.284
R006,Southern Spice,T3,False,4,12,2025-01-03 12:02:49,2025-01-03 12:41:58.000000000,2025-01-03 12:44:38.595474,2025-01-03 12:35:58.490804,2025-01-03 12:43:26.201489,28,39.15,7.375,True,8.7,33.158,51.68,0,80.43,4,5.992,5.992
R006,Southern Spice,T3,False,4,12,2025-01-03 12:20:09,2025-01-03 12:54:57.840000000,2025-01-03 12:55:44.185666,2025-01-03 12:55:17.185666,2025-01-03 12:50:58.544717,28,34.814,4.214,False,8.7,35.136,42.55,0,77.95,4,0.0,0.322
R006,Southern Spice,T3,False,4,20,2025-01-03 20:57:32,2025-01-03 21:37:57.320000000,2025-01-03 21:38:33.304967,2025-01-03 21:31:43.694898,2025-01-03 21:39:05.600761,28,40.422,8.497,True,8.7,34.195,54.85,0,87.68,6,6.227,6.227
R006,Southern Spice,T3,False,4,21,2025-01-03 21:28:32,2025-01-03 22:05:09.320000000,2025-01-03 22:07:28.186005,2025-01-03 22:03:43.528829,2025-01-03 22:07:16.395786,28,36.622,5.55,True,8.7,35.192,39.19,0,54.22,3,1.43,1.43
R006,Southern Spice,T3,False,5,2,2025-01-04 02:48:19,2025-01-04 03:20:04.780000000,2025-01-04 03:25:59.037021,2025-01-04 03:25:18.037021,2025-01-04 03:17:42.241266,28,31.763,2.339,False,8.7,36.984,30.1,0,1.35,2,0.0,5.221
R006,Southern Spice,T3,False,5,8,2025-01-04 08:19:59,2025-01-04 08:53:00.620000000,2025-01-04 08:56:38.623135,2025-01-04 08:55:01.357024,2025-01-04 08:58:40.888569,28,33.027,3.728,True,8.7,35.039,35.06,0,78.14,3,0.0,2.012
R006,Southern Spice,T3,False,5,11,2025-01-04 11:10:17,2025-01-04 11:41:22.100000000,2025-01-04 11:47:28.623778,2025-01-04 11:46:59.623778,2025-01-04 11:41:23.537591,28,31.085,1.844,False,8.7,36.71,31.56,0,48.11,1,0.0,5.625
R006,Southern Spice,T3,False,5,12,2025-01-04 12:12:18,2025-01-04 12:45:39.240000000,2025-01-04 12:46:54.194058,2025-01-04 12:43:36.110117,2025-01-04 12:47:38.932503,28,33.354,3.993,True,8.7,31.302,42.75,0,98.93,3,2.052,2.052
R006,Southern Spice,T3,False,5,12,2025-01-04 12:56:02,2025-01-04 13:33:09.800000000,2025-01-04 13:35:12.598588,2025-01-04 13:34:44.598588,2025-01-04 13:29:09.569794,28,37.13,6.028,False,8.7,38.71,42.55,0,95.56,2,0.0,1.58
R006,Southern Spice,T3,False,5,14,2025-01-04 14:45:55,2025-01-04 15:16:40.540000000,2025-01-04 15:17:42.569776,2025-01-04 15:16:21.569776,2025-01-04 15:15:21.036623,28,30.759,1.438,True,8.7,30.443,19.73,0,54.44,4,0.316,0.316
R006,Southern Spice,T3,False,5,15,2025-01-04 15:42:47,2025-01-04 16:15:24.200000000,2025-01-04 16:21:19.959918,2025-01-04 16:20:25.959918,2025-01-04 16:19:43.346311,28,32.62,2.873,False,8.7,37.649,38.47,0,50.37,1,0.0,5.029
R006,Southern Spice,T3,False,5,15,2025-01-04 15:49:28,2025-01-04 16:21:35.920000000,2025-01-04 16:25:39.879049,2025-01-04 16:25:09.879049,2025-01-04 16:20:49.670621,28,32.132,2.077,False,8.7,35.698,26.09,1,44.53,5,0.0,3.566
R006,Southern Spice,T3,False,5,18,2025-01-04 18:08:13,2025-01-04 18:40:36.760000000,2025-01-04 18:41:47.767055,2025-01-04 18:41:28.767055,2025-01-04 18:37:17.959782,28,32.396,3.41,True,8.7,33.263,37.79,0,76.3,3,0.0,0.867
R006,Southern Spice,T3,False,5,19,2025-01-04 19:38:55,2025-01-04 20:13:10.180000000,2025-01-04 20:15:23.555997,2025-01-04 20:14:57.555997,2025-01-04 20:09:51.352057,28,34.253,4.178,False,8.7,36.043,38.58,0,100.0,1,0.0,1.79
